path,sample,cohort
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F023/00.RawData/VQE3KC/VQE3KC_350.raw.fq1.gz,VQE3KC,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQEB4Q_E100010924_L01/filtered_nohost1.fq.gz,VQEB4Q,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F030/00.RawData/VQEB4Q/VQEB4Q_350.raw.fq1.gz,VQEB4Q,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQEP3U_E100012874_L01/filtered_nohost1.fq.gz,VQEP3U,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F050/00.RawData/VQEP3U/VQEP3U_350.raw.fq1.gz,VQEP3U,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F045/00.RawData/VQF2MK/VQF2MK_350.raw.fq1.gz,VQF2MK,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F047/00.RawData/VQF7CE/VQF7CE_350.raw.fq1.gz,VQF7CE,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQF7CE_E100013118_L01/filtered_nohost1.fq.gz,VQF7CE,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F042/00.RawData/VQFHUE/VQFHUE_350.raw.fq1.gz,VQFHUE,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQFHUE_E100013118_L01/filtered_nohost1.fq.gz,VQFHUE,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F009/00.RawData/VQFR36/VQFR36_350.raw.fq1.gz,VQFR36,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQFR36_E100009887_L01/filtered_nohost1.fq.gz,VQFR36,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F054/00.RawData/VQFSDB/VQFSDB_350.raw.fq1.gz,VQFSDB,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQFSDB_E100013189_L01/filtered_nohost1.fq.gz,VQFSDB,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F050/00.RawData/VQG2AV/VQG2AV_350.raw.fq1.gz,VQG2AV,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VQG2AV/V300082575_L02_43_1.fq.gz,VQG2AV,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VQG2AV/V300082575_L01_43_1.fq.gz,VQG2AV,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQG3OF_E100009772A_L01/filtered_nohost1.fq.gz,VQG3OF,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F041/00.RawData/VQG3OF/VQG3OF_350.raw.fq1.gz,VQG3OF,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F042/00.RawData/VQGUJ4/VQGUJ4_350.raw.fq1.gz,VQGUJ4,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F034/00.RawData/VQHR9V/VQHR9V_350.raw.fq1.gz,VQHR9V,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F021/00.RawData/VQHZJF/VQHZJF_350.raw.fq1.gz,VQHZJF,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQHZJF_E100010924_L01/filtered_nohost1.fq.gz,VQHZJF,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQI6N0_E100015864_L01/filtered_nohost1.fq.gz,VQI6N0,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F028/00.RawData/VQI6N0/VQI6N0_350.raw.fq1.gz,VQI6N0,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F030/00.RawData/VQK2TS/VQK2TS_350.raw.fq1.gz,VQK2TS,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQK2TS_E100015864_L01/filtered_nohost1.fq.gz,VQK2TS,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQK41X_E100012874_L01/filtered_nohost1.fq.gz,VQK41X,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F043/00.RawData/VQK41X/VQK41X_350.raw.fq1.gz,VQK41X,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F053/00.RawData/VQKCDD/VQKCDD_350.raw.fq1.gz,VQKCDD,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F053/00.RawData/VQKUOK/VQKUOK_350.raw.fq1.gz,VQKUOK,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VQKUOK/V300082575_L02_1_1.fq.gz,VQKUOK,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VQKUOK/V300082575_L01_1_1.fq.gz,VQKUOK,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F045/00.RawData/VQL6B7/VQL6B7_350.raw.fq1.gz,VQL6B7,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQL6B7_E100009678_L01/filtered_nohost1.fq.gz,VQL6B7,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQLPI3_E100012874_L01/filtered_nohost1.fq.gz,VQLPI3,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F021/00.RawData/VQLPI3/VQLPI3_350.raw.fq1.gz,VQLPI3,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F049/00.RawData/VQLV01/VQLV01_350.raw.fq1.gz,VQLV01,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F008/00.RawData/VQO0S6/VQO0S6_350.raw.fq1.gz,VQO0S6,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQO0S6_E100009678_L01/filtered_nohost1.fq.gz,VQO0S6,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQO5VH_E100016770_L01/filtered_nohost1.fq.gz,VQO5VH,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F033/00.RawData/VQO5VH/VQO5VH_350.raw.fq1.gz,VQO5VH,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F030/00.RawData/VQQ90U/VQQ90U_350.raw.fq1.gz,VQQ90U,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQQ90U_E100015864_L01/filtered_nohost1.fq.gz,VQQ90U,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F027/00.RawData/VQQY3T/VQQY3T_350.raw.fq1.gz,VQQY3T,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQQY3T_E100010235_L01/filtered_nohost1.fq.gz,VQQY3T,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F022/00.RawData/VQRCOI/VQRCOI_350.raw.fq1.gz,VQRCOI,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQRCOI_E100016768_L01/filtered_nohost1.fq.gz,VQRCOI,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQRDAM_E100012874_L01/filtered_nohost1.fq.gz,VQRDAM,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F036/00.RawData/VQRDAM/VQRDAM_350.raw.fq1.gz,VQRDAM,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F050/00.RawData/VQT0Y3/VQT0Y3_350.raw.fq1.gz,VQT0Y3,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQT0Y3_E100010953_L01/filtered_nohost1.fq.gz,VQT0Y3,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F052/00.RawData/VQT7KE/VQT7KE_350.raw.fq1.gz,VQT7KE,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQT7KE_E100013100_L01/filtered_nohost1.fq.gz,VQT7KE,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F041/00.RawData/VQTF8B/VQTF8B_350.raw.fq1.gz,VQTF8B,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQTF8B_E100009887_L01/filtered_nohost1.fq.gz,VQTF8B,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQUR0B_E100016768_L01/filtered_nohost1.fq.gz,VQUR0B,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F006/00.RawData/VQUR0B/VQUR0B_350.raw.fq1.gz,VQUR0B,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F005/00.RawData/VQVGVZ/VQVGVZ_350.raw.fq1.gz,VQVGVZ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQVGVZ_E100009772A_L01/filtered_nohost1.fq.gz,VQVGVZ,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F053/00.RawData/VQVL9I/VQVL9I_350.raw.fq1.gz,VQVL9I,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQVL9I_E100010235_L01/filtered_nohost1.fq.gz,VQVL9I,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F051/00.RawData/VQWTOE/VQWTOE_350.raw.fq1.gz,VQWTOE,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQWTOE_E100013124_L01/filtered_nohost1.fq.gz,VQWTOE,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F027/00.RawData/VQWUQN/VQWUQN_350.raw.fq1.gz,VQWUQN,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQWUQN_E100013100_L01/filtered_nohost1.fq.gz,VQWUQN,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F017/00.RawData/VQWWUE/VQWWUE_350.raw.fq1.gz,VQWWUE,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQWWUE_E100013108_L01/filtered_nohost1.fq.gz,VQWWUE,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F023/00.RawData/VQX5M0/VQX5M0_350.raw.fq1.gz,VQX5M0,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F017/00.RawData/VQXAO9/VQXAO9_350.raw.fq1.gz,VQXAO9,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQXAO9_E100015864_L01/filtered_nohost1.fq.gz,VQXAO9,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQXDHT_E100013108_L01/filtered_nohost1.fq.gz,VQXDHT,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F046/00.RawData/VQXDHT/VQXDHT_350.raw.fq1.gz,VQXDHT,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F028/00.RawData/VQXLHZ/VQXLHZ_350.raw.fq1.gz,VQXLHZ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQXLHZ_E100013104_L01/filtered_nohost1.fq.gz,VQXLHZ,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F023/00.RawData/VQY47P/VQY47P_350.raw.fq1.gz,VQY47P,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQY47P_E100013128_L01/filtered_nohost1.fq.gz,VQY47P,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VQYGLL/V350019180_L03_88_1.fq.gz,VQYGLL,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F017/00.RawData/VQYGLL/VQYGLL_350.raw.fq1.gz,VQYGLL,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQYRHO_E100016768_L01/filtered_nohost1.fq.gz,VQYRHO,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F045/00.RawData/VQYRHO/VQYRHO_350.raw.fq1.gz,VQYRHO,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQYXLB_E100010953_L01/filtered_nohost1.fq.gz,VQYXLB,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F021/00.RawData/VQYXLB/VQYXLB_350.raw.fq1.gz,VQYXLB,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F006/00.RawData/VQYXZ3/VQYXZ3_350.raw.fq1.gz,VQYXZ3,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VQYXZ3_E100013100_L01/filtered_nohost1.fq.gz,VQYXZ3,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F034/00.RawData/VQYY88/VQYY88_350.raw.fq1.gz,VQYY88,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F042/00.RawData/VQYZI8/VQYZI8_350.raw.fq1.gz,VQYZI8,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VQZD4D/V350015279_L03_68_1.fq.gz,VQZD4D,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F052/00.RawData/VQZD4D/VQZD4D_350.raw.fq1.gz,VQZD4D,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VQZD4D/V350015279_L04_68_1.fq.gz,VQZD4D,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VR00V4_E100009887_L01/filtered_nohost1.fq.gz,VR00V4,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F014/00.RawData/VR00V4/VR00V4_350.raw.fq1.gz,VR00V4,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VR017W_E100013189_L01/filtered_nohost1.fq.gz,VR017W,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F031/00.RawData/VR017W/VR017W_350.raw.fq1.gz,VR017W,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F036/00.RawData/VR0MOH/VR0MOH_350.raw.fq1.gz,VR0MOH,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VR0MOH_E100013458_L01/filtered_nohost1.fq.gz,VR0MOH,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F017/00.RawData/VR19I9/VR19I9_350.raw.fq1.gz,VR19I9,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VR19I9_E100016707_L01/filtered_nohost1.fq.gz,VR19I9,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VR1CXM_E100015864_L01/filtered_nohost1.fq.gz,VR1CXM,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F047/00.RawData/VR1CXM/VR1CXM_350.raw.fq1.gz,VR1CXM,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VR1GTD_E100010235_L01/filtered_nohost1.fq.gz,VR1GTD,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F052/00.RawData/VR1GTD/VR1GTD_350.raw.fq1.gz,VR1GTD,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VR1JOR_E100016768_L01/filtered_nohost1.fq.gz,VR1JOR,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F030/00.RawData/VR1JOR/VR1JOR_350.raw.fq1.gz,VR1JOR,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VR1XVI_E100016707_L01/filtered_nohost1.fq.gz,VR1XVI,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F047/00.RawData/VR1XVI/VR1XVI_350.raw.fq1.gz,VR1XVI,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VR235O_E100009772A_L01/filtered_nohost1.fq.gz,VR235O,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F033/00.RawData/VR235O/VR235O_350.raw.fq1.gz,VR235O,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F051/00.RawData/VR2KSA/VR2KSA_350.raw.fq1.gz,VR2KSA,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VR2KSA_E100013118_L01/filtered_nohost1.fq.gz,VR2KSA,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F049/00.RawData/VR2RTJ/VR2RTJ_350.raw.fq1.gz,VR2RTJ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F054/00.RawData/VR339W/VR339W_350.raw.fq1.gz,VR339W,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VR339W_E100013135_L01/filtered_nohost1.fq.gz,VR339W,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F043/00.RawData/VR4FOM/VR4FOM_350.raw.fq1.gz,VR4FOM,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VR4UUJ_E100013458_L01/filtered_nohost1.fq.gz,VR4UUJ,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F013/00.RawData/VR4UUJ/VR4UUJ_350.raw.fq1.gz,VR4UUJ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F027/00.RawData/VR4UUJ.2/VR4UUJ.2_350.raw.fq1.gz,VR4UUJ.2,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F028/00.RawData/VR4UUJ.3/VR4UUJ.3_350.raw.fq1.gz,VR4UUJ.3,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F039/00.RawData/VR4UUJ.4/VR4UUJ.4_350.raw.fq1.gz,VR4UUJ.4,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F054/00.RawData/VR4UUJ.5/VR4UUJ.5_350.raw.fq1.gz,VR4UUJ.5,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F041/00.RawData/VR54L3/VR54L3_350.raw.fq1.gz,VR54L3,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab20_VR54L3_E100013104_L01/filtered_nohost1.fq.gz,VR54L3,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F053/00.RawData/VR5B97/VR5B97_350.raw.fq1.gz,VR5B97,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab70_VR5B97_E100012874_L01/filtered_nohost1.fq.gz,VR5B97,BGI1
